"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"JEC","Jacobs Engineering Group Inc.","54.48","$6.62B","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/jec",
"JHX","James Hardie Industries plc.","17.05","$7.6B","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/jhx",
"JNS","Janus Capital Group, Inc","14.64","$2.69B","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/jns",
"JOF","Japan Smaller Capitalization Fund Inc","10.1448","$287.44M","1990","n/a","n/a","http://www.nasdaq.com/symbol/jof",
"JCAP","Jernigan Capital, Inc.","16.32","$97.33M","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/jcap",
"JKS","JinkoSolar Holding Company Limited","19","$596.08M","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/jks",
"JMP","JMP Group LLC","5.72","$121.29M","2007","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmp",
"JMPB","JMP Group LLC","25.31","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmpb",
"JMPC","JMP Group LLC","25.35","n/a","2014","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmpc",
"JBT","John Bean Technologies Corporation","69.02","$2.01B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/jbt",
"BTO","John Hancock Financial Opportunities Fund","27.93","$519.39M","1994","n/a","n/a","http://www.nasdaq.com/symbol/bto",
"HEQ","John Hancock Hedged Equity & Income Fund","15.83","$193.36M","2011","n/a","n/a","http://www.nasdaq.com/symbol/heq",
"JHS","John Hancock Income Securities Trust","14.75","$171.79M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jhs",
"JHI","John Hancock Investors Trust","17.46","$152.13M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jhi",
"HPF","John Hancock Pfd Income Fund II","22.98","$488.3M","2002","n/a","n/a","http://www.nasdaq.com/symbol/hpf",
"HPI","John Hancock Preferred Income Fund","23.01","$597.88M","2002","n/a","n/a","http://www.nasdaq.com/symbol/hpi",
"HPS","John Hancock Preferred Income Fund III","20.08","$633.8M","2003","n/a","n/a","http://www.nasdaq.com/symbol/hps",
"PDT","John Hancock Premium Dividend Fund","17.24","$832.12M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pdt",
"HTD","John Hancock Tax Advantaged Dividend Income Fund","24.28","$859.26M","2004","n/a","n/a","http://www.nasdaq.com/symbol/htd",
"HTY","John Hancock Tax-Advantaged Global Shareholder Yield Fund","10.88","$115.95M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hty",
"JW.A","John Wiley & Sons, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jw.a",
"JW.B","John Wiley & Sons, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jw.b",
"JNJ","Johnson & Johnson","119.04","$325.68B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/jnj",
"JCI","Johnson Controls, Inc.","43.89","$27.99B","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/jci",
"JONE","Jones Energy, Inc.","2.67","$167.39M","2013","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/jone",
"JLL","Jones Lang LaSalle Incorporated","116.2","$5.25B","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/jll",
"JOY","Joy Global Inc.","27.33","$2.68B","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/joy",
"JPEP","JP Energy Partners LP","7.52","$275.64M","2014","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/jpep",
"JFC","JPMorgan China Region Fund, Inc.","16.89","$108.9M","1992","n/a","n/a","http://www.nasdaq.com/symbol/jfc",
"JMEI","Jumei International Holding Limited","4.87","$714.11M","2014","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/jmei",
"JNPR","Juniper Networks, Inc.","23.28","$8.92B","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/jnpr",
"JP","Jupai Holdings Limited","8.3","$248.43M","2015","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/jp",
"JE","Just Energy Group, Inc.","5.61","$829.02M","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/je",
"LRN","K12 Inc","11.39","$451.85M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/lrn",
"KAI","Kadant Inc","54.31","$591.83M","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/kai",
"KDMN","Kadmon Holdings, Inc.","10.06","$451.4M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kdmn",
"KAMN","Kaman Corporation","44.7","$1.21B","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/kamn",
"KSU","Kansas City Southern","99.47","$10.74B","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/ksu",
"KSU^","Kansas City Southern","28.5901","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/ksu^",
"KS","KapStone Paper and Packaging Corporation","17.25","$1.67B","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ks",
"KAR","KAR Auction Services, Inc","42.09","$5.81B","2009","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/kar",
"KATE","Kate Spade & Company","19.04","$2.44B","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/kate",
"KED","Kayne Anderson Energy Development Company","18.63","$198.75M","2006","n/a","n/a","http://www.nasdaq.com/symbol/ked",
"KYE","Kayne Anderson Energy Total Return Fund, Inc.","11.03","$403.24M","2005","n/a","n/a","http://www.nasdaq.com/symbol/kye",
"KMF","Kayne Anderson Midstream Energy Fund, Inc","14.55","$320.6M","2010","n/a","n/a","http://www.nasdaq.com/symbol/kmf",
"KYN","Kayne Anderson MLP Investment Company","19.66","$2.22B","2004","n/a","n/a","http://www.nasdaq.com/symbol/kyn",
"KYN^F","Kayne Anderson MLP Investment Company","25.3256","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kyn^f",
"KYN^G","Kayne Anderson MLP Investment Company","25.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kyn^g",
"KB","KB Financial Group Inc","33.64","$12.69B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/kb",
"KBH","KB Home","15.62","$1.32B","1986","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/kbh",
"KBR","KBR, Inc.","15","$2.14B","2006","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/kbr",
"KAP","KCAP Financial, Inc.","25.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kap",
"KCG","KCG Holdings, Inc.","14.5","$1.25B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/kcg",
"K","Kellogg Company","82.37","$28.85B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/k",
"KEM","Kemet Corporation","3.37","$155.82M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/kem",
"KMPA","Kemper Corporation","27.42","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kmpa",
"KMPR","Kemper Corporation","36.92","$1.89B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kmpr",
"KMT","Kennametal Inc.","28.32","$2.26B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/kmt",
"KW","Kennedy-Wilson Holdings Inc.","21.79","$2.45B","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/kw",
"KWN","Kennedy-Wilson Holdings Inc.","26.2","n/a","2012","Finance","Real Estate","http://www.nasdaq.com/symbol/kwn",
"KEN","Kenon Holdings Ltd.","11.89","$638.42M","2015","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/ken",
"KEY","KeyCorp","12.32","$13.33B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/key",
"KEY^G","KeyCorp","137.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/key^g",
"KEY^H","KeyCorp","26.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/key^h",
"KEYS","Keysight Technologies Inc.","30.04","$5.11B","2014","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/keys",
"KRC","Kilroy Realty Corporation","69.8","$6.44B","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/krc",
"KRC^G","Kilroy Realty Corporation","26.0766","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/krc^g",
"KRC^H","Kilroy Realty Corporation","25.91","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/krc^h",
"KMB","Kimberly-Clark Corporation","128.24","$46.12B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/kmb",
"KIM","Kimco Realty Corporation","29.55","$12.41B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/kim",
"KIM^I","Kimco Realty Corporation","26.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^i",
"KIM^J","Kimco Realty Corporation","25.7899","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^j",
"KIM^K","Kimco Realty Corporation","25.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^k",
"KMI","Kinder Morgan, Inc.","21.47","$47.93B","2011","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/kmi",
"KMI.WS","Kinder Morgan, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kmi.ws",
"KMI^A","Kinder Morgan, Inc.","50.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kmi^a",
"KND","Kindred Healthcare, Inc.","10.37","$884.08M","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/knd",
"KFS","Kingsway Financial Services, Inc.","5.6","$122.05M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kfs",
"KGC","Kinross Gold Corporation","4.3","$5.35B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/kgc",
"KEX","Kirby Corporation","51.95","$2.8B","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/kex",
"KRG","Kite Realty Group Trust","28.81","$2.4B","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/krg",
"KKR","KKR & Co. L.P.","14.57","$6.48B","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/kkr",
"KKR^A","KKR & Co. L.P.","27.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kkr^a",
"KKR^B","KKR & Co. L.P.","26.6601","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kkr^b",
"KFH","KKR Financial Holdings LLC","25.57","n/a","2011","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kfh",
"KFI","KKR Financial Holdings LLC","26.14","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kfi",
"KFN^","KKR Financial Holdings LLC","26.63","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kfn^",
"KIO","KKR Income Opportunities Fund","15.85","$241.8M","2013","n/a","n/a","http://www.nasdaq.com/symbol/kio",
"KMG","KMG Chemicals, Inc.","27.48","$322.5M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kmg",
"KNX","Knight Transportation, Inc.","28.26","$2.26B","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/knx",
"KNL","Knoll, Inc.","26.17","$1.29B","2004","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/knl",
"KNOP","KNOT Offshore Partners LP","18.29","$497.38M","2013","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/knop",
"KN","Knowles Corporation","13.84","$1.23B","2014","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/kn",
"KSS","Kohl&#39;s Corporation","44.54","$8.18B","1992","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/kss",
"PHG","Koninklijke Philips N.V.","28.98","$26.87B","n/a","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/phg",
"KOP","Koppers Holdings Inc.","32.32","$667.49M","2006","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/kop",
"KEP","Korea Electric Power Corporation","25.98","$33.36B","1994","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/kep",
"KEF","Korea Equity Fund, Inc.","8.05","$78.41M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kef",
"KF","Korea Fund, Inc. (The)","34.11","$245.17M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kf",
"KFY","Korn/Ferry International","24.11","$1.38B","1999","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/kfy",
"KOS","Kosmos Energy Ltd.","5.95","$2.3B","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/kos",
"KRA","Kraton Performance Polymers, Inc","35.25","$1.09B","2009","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kra",
"KR","Kroger Company (The)","32.68","$31.01B","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/kr",
"KRO","Kronos Worldwide Inc","8.5","$985.1M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kro",
"KT","KT Corporation","15.8","$7.74B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/kt",
"KYO","Kyocera Corporation","46.6","$17.6B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/kyo",
"LB","L Brands, Inc.","76.26","$21.92B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/lb",
"SCX","L.S. Starrett Company (The)","11.15","$78.21M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/scx",
"LLL","L-3 Communications Holdings, Inc.","148.24","$11.45B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lll",
"LQ","La Quinta Holdings Inc.","11.72","$1.37B","2014","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/lq",
"LH","Laboratory Corporation of America Holdings","136.04","$13.92B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/lh",
"LADR","Ladder Capital Corp","13.12","$1.44B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ladr",
"LDR","Landauer, Inc.","48.4","$464.83M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ldr",
"LCI","Lannett Co Inc","34.23","$1.26B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lci",
"LPI","Laredo Petroleum, Inc.","12.61","$3.03B","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lpi",
"LVS","Las Vegas Sands Corp.","50.33","$40B","2004","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/lvs",
"LHO","LaSalle Hotel Properties","28.51","$3.22B","1998","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lho",
"LHO^H","LaSalle Hotel Properties","25.8534","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lho^h",
"LHO^I","LaSalle Hotel Properties","26.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lho^i",
"LHO^J","LaSalle Hotel Properties","26.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lho^j",
"LFL","LATAM Airlines Group S.A.","8.12","$4.43B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/lfl",
"LDF","Latin American Discovery Fund, Inc. (The)","10.17","$69.32M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ldf",
"LGI","Lazard Global Total Return and Income Fund","13.91","$133.61M","2004","n/a","n/a","http://www.nasdaq.com/symbol/lgi",
"LAZ","Lazard Ltd.","36.6","$4.55B","2005","Finance","Investment Managers","http://www.nasdaq.com/symbol/laz",
"LOR","Lazard World Dividend & Income Fund, Inc.","9.8","$67.43M","2005","n/a","n/a","http://www.nasdaq.com/symbol/lor",
"LZB","La-Z-Boy Incorporated","27.1","$1.33B","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/lzb",
"LEA","Lear Corporation","115.47","$8.26B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/lea",
"LEE","Lee Enterprises, Incorporated","2.63","$146.68M","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/lee",
"BWG","Legg Mason BW Global Income Opportunities Fund Inc.","13.54","$285.38M","2012","n/a","n/a","http://www.nasdaq.com/symbol/bwg",
"LM","Legg Mason, Inc.","34.24","$3.55B","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/lm",
"LMHA","Legg Mason, Inc.","26.93","n/a","2016","Finance","Investment Managers","http://www.nasdaq.com/symbol/lmha",
"LMHB","Legg Mason, Inc.","25.01","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/lmhb",
"LEG","Leggett & Platt, Incorporated","51.7","$6.91B","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/leg",
"CVB","Lehman ABS Corporation","11","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cvb",
"JBK","Lehman ABS Corporation","23.48","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbk",
"KCC","Lehman ABS Corporation","31.77","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kcc",
"KTH","Lehman ABS Corporation","34.692","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kth",
"KTN","Lehman ABS Corporation","32.77","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ktn",
"KTP","Lehman ABS Corporation","20.61","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ktp",
"XKE","Lehman ABS Corporation","8.58","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/xke",
"LDOS","Leidos Holdings, Inc.","39.55","$2.88B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/ldos",
"LEJU","Leju Holdings Limited","4.45","$601.84M","2014","Finance","Real Estate","http://www.nasdaq.com/symbol/leju",
"LC","LendingClub Corporation","5.4","$2.11B","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lc",
"LEN","Lennar Corporation","46.32","$10.15B","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/len",
"LEN.B","Lennar Corporation","n/a","n/a","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/len.b",
"LII","Lennox International, Inc.","159.29","$6.92B","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lii",
"LUK","Leucadia National Corporation","18.82","$6.78B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/luk",
"LVLT","Level 3 Communications, Inc.","49.28","$17.72B","2011","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lvlt",
